date,city,country,temperature_c,humidity_pct,wind_speed_mps,pressure_hpa,precipitation_mm
2025-04-09,Toronto,Canada,13.4,50.0,4.3,1022.1,0
2025-04-10,New York,USA,17.5,59.3,8.7,1019.8,0
2025-04-10,London,UK,11.9,74.2,5.8,1010.8,2.6
2025-04-10,Tokyo,Japan,17.7,58.7,2.7,1006.9,0
2025-04-10,Singapore,Singapore,26.8,75.4,4.4,1010.3,0
2025-04-10,Sydney,Australia,22.0,51.2,3.4,1022.3,3.8
2025-04-10,Cairo,Egypt,22.9,35.0,8.2,1011.7,0
2025-04-10,São Paulo,Brazil,20.6,81.3,0.2,1013.0,0
2025-04-10,Toronto,Canada,9.4,78.1,4.5,1008.6,0
2025-04-11,New York,USA,9.0,69.8,5.1,1013.2,0
2025-04-11,London,UK,17.0,95.6,6.8,1019.5,0
2025-04-11,Tokyo,Japan,17.8,57.3,3.3,1009.1,19.4
2025-04-11,Singapore,Singapore,31.3,66.6,1.3,1004.7,0
2025-04-11,Sydney,Australia,17.6,55.1,7.3,1017.9,0
2025-04-11,Cairo,Egypt,21.3,41.0,3.4,1009.8,0
2025-04-11,São Paulo,Brazil,20.3,76.8,1.9,1016.0,0
2025-04-11,Toronto,Canada,11.3,75.1,7.4,1017.0,7.0
2025-04-12,New York,USA,15.8,63.5,4.3,1019.5,0
2025-04-12,London,UK,6.3,85.9,6.7,1005.6,0
2025-04-12,Tokyo,Japan,13.1,72.1,7.7,1023.4,0
2025-04-12,Singapore,Singapore,26.0,87.0,3.8,1009.6,0
2025-04-12,Sydney,Australia,19.3,60.2,7.3,1015.5,14.0
2025-04-12,Cairo,Egypt,22.9,32.2,5.2,1009.2,0
2025-04-12,São Paulo,Brazil,20.0,62.5,3.7,1031.9,7.3
2025-04-12,Toronto,Canada,5.6,74.8,3.9,1013.5,6.2
2025-04-13,New York,USA,17.4,54.6,3.8,1013.6,0
2025-04-13,London,UK,12.6,68.2,7.9,1012.7,0
2025-04-13,Tokyo,Japan,15.8,66.2,2.7,1022.8,0
2025-04-13,Singapore,Singapore,29.8,87.3,5.9,998.5,0
2025-04-13,Sydney,Australia,15.0,49.1,7.9,1006.1,22.8
2025-04-13,Cairo,Egypt,18.8,50.7,2.7,1008.6,0
2025-04-13,São Paulo,Brazil,17.1,75.5,0,1011.2,10.1
2025-04-13,Toronto,Canada,11.7,65.3,5.3,1016.3,0
2025-04-14,New York,USA,12.6,74.6,4.2,1017.0,0
2025-04-14,London,UK,16.6,72.5,0.7,1011.3,3.9
2025-04-14,Tokyo,Japan,18.1,77.6,1.2,1009.7,15.8
2025-04-14,Singapore,Singapore,23.6,83.9,0,1018.7,0
2025-04-14,Sydney,Australia,18.9,53.5,6.2,1013.5,4.5
2025-04-14,Cairo,Egypt,23.8,46.3,5.8,1012.5,0
2025-04-14,São Paulo,Brazil,20.4,75.0,3.1,1008.7,7.5
2025-04-14,Toronto,Canada,10.4,67.2,0.8,1008.1,0
2025-04-15,New York,USA,16.0,74.8,7.2,1012.2,0
2025-04-15,London,UK,11.1,76.8,7.3,1002.9,0
2025-04-15,Tokyo,Japan,23.0,66.8,0.9,1007.3,0
2025-04-15,Singapore,Singapore,29.0,95.6,3.9,1009.0,0
2025-04-15,Sydney,Australia,20.3,67.9,7.3,1010.5,9.5
2025-04-15,Cairo,Egypt,24.6,19.0,9.7,1012.2,0
2025-04-15,São Paulo,Brazil,19.6,78.1,5.8,1015.9,0
2025-04-15,Toronto,Canada,19.3,74.4,4.3,1009.1,0
2025-04-16,New York,USA,19.5,66.5,6.9,1018.6,6.6
2025-04-16,London,UK,11.6,96.0,3.9,1010.3,0
2025-04-16,Tokyo,Japan,20.3,71.7,5.1,1005.1,0
2025-04-16,Singapore,Singapore,26.0,92.5,1.7,1002.1,4.6
2025-04-16,Sydney,Australia,18.7,53.7,4.2,1008.2,3.8
2025-04-16,Cairo,Egypt,25.3,52.2,4.0,1019.6,0
2025-04-16,São Paulo,Brazil,17.3,76.4,2.7,1012.3,0
2025-04-16,Toronto,Canada,13.3,67.4,9.7,1010.8,17.0
2025-04-17,New York,USA,16.3,63.6,7.2,1011.1,0
2025-04-17,London,UK,12.8,70.9,4.6,1015.5,0
2025-04-17,Tokyo,Japan,18.2,71.0,5.5,1022.9,0
2025-04-17,Singapore,Singapore,27.1,85.1,3.8,1000.3,0
2025-04-17,Sydney,Australia,19.5,57.5,6.0,1014.1,0
2025-04-17,Cairo,Egypt,24.7,21.7,3.7,1014.0,0
2025-04-17,São Paulo,Brazil,24.6,62.8,2.0,1009.1,0
2025-04-17,Toronto,Canada,10.8,76.7,3.5,1014.4,0
2025-04-18,New York,USA,21.5,67.6,2.4,1010.7,9.8
2025-04-18,London,UK,12.9,80.6,5.6,1007.5,0
2025-04-18,Tokyo,Japan,19.2,61.1,2.8,1026.0,0
2025-04-18,Singapore,Singapore,32.6,88.0,1.5,1005.6,0
2025-04-18,Sydney,Australia,21.0,55.6,3.0,1017.0,2.6
2025-04-18,Cairo,Egypt,23.6,43.7,2.4,1010.1,0
2025-04-18,São Paulo,Brazil,20.4,83.0,0,1014.3,0
2025-04-18,Toronto,Canada,17.7,63.5,3.4,1014.3,0
2025-04-19,New York,USA,12.6,53.5,6.1,1020.0,10.7
2025-04-19,London,UK,16.3,80.0,3.5,1017.5,0
2025-04-19,Tokyo,Japan,20.8,54.5,2.2,1008.5,0
2025-04-19,Singapore,Singapore,27.6,95.3,2.6,1007.4,14.4
2025-04-19,Sydney,Australia,23.3,48.4,2.7,1012.7,15.3
2025-04-19,Cairo,Egypt,28.4,48.6,2.9,1017.5,0
2025-04-19,São Paulo,Brazil,24.1,86.8,5.8,1019.3,0
2025-04-19,Toronto,Canada,17.7,55.3,8.1,1019.6,0
2025-04-20,New York,USA,22.1,52.2,1.9,1015.9,0
2025-04-20,London,UK,13.0,79.4,4.2,1018.8,0
2025-04-20,Tokyo,Japan,21.3,68.0,3.0,1010.2,0
2025-04-20,Singapore,Singapore,26.9,83.2,5.0,1006.1,14.3
2025-04-20,Sydney,Australia,24.1,62.5,5.9,1015.8,0
2025-04-20,Cairo,Egypt,26.6,50.8,1.5,1018.2,0
2025-04-20,São Paulo,Brazil,18.6,76.3,1.8,1030.8,0
2025-04-20,Toronto,Canada,11.7,62.0,6.4,1014.4,0
2025-04-21,New York,USA,16.0,71.4,3.7,1017.6,0
2025-04-21,London,UK,10.0,67.4,5.1,1004.5,0
2025-04-21,Tokyo,Japan,20.0,56.0,4.1,1024.2,0
2025-04-21,Singapore,Singapore,23.1,99,5.0,1007.3,0
2025-04-21,Sydney,Australia,22.4,44.5,7.4,1019.9,0
2025-04-21,Cairo,Egypt,27.5,28.4,4.6,1005.5,0
2025-04-21,São Paulo,Brazil,15.1,83.4,0.8,1012.5,1.6
2025-04-21,Toronto,Canada,12.4,67.8,7.6,1022.2,0
2025-04-22,New York,USA,11.4,52.4,5.4,1025.5,0
2025-04-22,London,UK,13.9,77.1,2.8,1002.4,16.3
2025-04-22,Tokyo,Japan,24.6,64.6,3.7,1015.7,0
2025-04-22,Singapore,Singapore,28.2,84.1,4.3,1004.1,14.2
2025-04-22,Sydney,Australia,20.8,73.8,2.6,1020.9,0
2025-04-22,Cairo,Egypt,23.5,40.1,6.7,1000.9,0
2025-04-22,São Paulo,Brazil,19.2,69.3,4.7,1004.6,0
2025-04-22,Toronto,Canada,9.8,52.6,5.6,1013.3,0
2025-04-23,New York,USA,17.1,65.5,6.5,1010.6,6.8
2025-04-23,London,UK,16.9,75.5,10.4,1019.0,0
2025-04-23,Tokyo,Japan,20.3,75.3,4.6,1016.5,0
2025-04-23,Singapore,Singapore,25.0,90.7,3.6,1011.0,0
2025-04-23,Sydney,Australia,23.3,45.1,4.7,1020.1,0
2025-04-23,Cairo,Egypt,31.8,37.2,5.0,1010.4,0
2025-04-23,São Paulo,Brazil,24.5,62.4,5.5,1008.5,0
2025-04-23,Toronto,Canada,14.9,69.3,2.2,1016.8,0
2025-04-24,New York,USA,27.6,58.8,1.9,1000.2,0
2025-04-24,London,UK,15.1,74.6,5.5,1013.2,4.2
2025-04-24,Tokyo,Japan,18.7,62.0,5.0,1016.8,18.2
2025-04-24,Singapore,Singapore,29.9,95.2,1.0,1005.8,0
2025-04-24,Sydney,Australia,20.1,49.3,5.6,1004.5,15.0
2025-04-24,Cairo,Egypt,26.2,42.0,4.0,1006.2,0
2025-04-24,São Paulo,Brazil,20.9,72.1,1.0,1011.5,0
2025-04-24,Toronto,Canada,18.2,62.1,3.7,1015.4,0
2025-04-25,New York,USA,19.9,72.4,5.5,1012.6,0
2025-04-25,London,UK,11.5,73.3,7.4,1006.7,0
2025-04-25,Tokyo,Japan,21.0,63.4,0.4,1015.2,0
2025-04-25,Singapore,Singapore,34.8,88.3,4.9,1007.1,29.2
2025-04-25,Sydney,Australia,18.2,62.8,2.4,1012.5,0
2025-04-25,Cairo,Egypt,31.8,40.9,3.2,1017.5,0
2025-04-25,São Paulo,Brazil,21.5,64.6,0,1009.0,10.4
2025-04-25,Toronto,Canada,18.9,52.6,5.6,1010.9,0
2025-04-26,New York,USA,23.9,62.8,7.8,1020.0,0
2025-04-26,London,UK,14.8,83.1,7.6,1012.5,0
2025-04-26,Tokyo,Japan,26.1,62.2,0,1010.2,1.9
2025-04-26,Singapore,Singapore,24.8,94.0,2.6,1015.5,0
2025-04-26,Sydney,Australia,13.0,61.4,9.6,1016.3,0
2025-04-26,Cairo,Egypt,27.1,43.8,4.8,1008.4,0
2025-04-26,São Paulo,Brazil,19.1,85.0,3.3,1011.7,0
2025-04-26,Toronto,Canada,15.1,71.3,3.7,1012.9,0
2025-04-27,New York,USA,13.6,67.0,2.5,1011.2,0
2025-04-27,London,UK,13.4,85.3,5.6,1017.1,4.6
2025-04-27,Tokyo,Japan,20.6,80.0,8.8,1008.4,0
2025-04-27,Singapore,Singapore,34.1,73.5,6.2,1013.1,0
2025-04-27,Sydney,Australia,22.9,45.1,2.6,1020.3,0
2025-04-27,Cairo,Egypt,26.5,23.5,4.0,1015.9,0
2025-04-27,São Paulo,Brazil,18.5,59.8,0,1012.7,0
2025-04-27,Toronto,Canada,15.2,59.3,2.7,1009.2,0
2025-04-28,New York,USA,22.8,45.5,3.8,1016.1,0
2025-04-28,London,UK,16.2,73.6,5.5,1015.1,0
2025-04-28,Tokyo,Japan,25.1,65.9,2.0,1002.3,0
2025-04-28,Singapore,Singapore,28.0,87.1,3.2,1016.6,0
2025-04-28,Sydney,Australia,22.1,58.5,8.7,1016.2,0
2025-04-28,Cairo,Egypt,21.3,46.8,2.9,1012.9,0
2025-04-28,São Paulo,Brazil,22.7,78.8,3.5,1023.1,0
2025-04-28,Toronto,Canada,20.0,56.5,7.0,1010.6,0
2025-04-29,New York,USA,20.0,49.1,4.2,1019.0,2.1
2025-04-29,London,UK,14.1,68.8,9.4,1006.0,0
2025-04-29,Tokyo,Japan,20.6,67.0,5.1,1009.6,0
2025-04-29,Singapore,Singapore,25.3,80.1,3.5,1009.5,0
2025-04-29,Sydney,Australia,20.1,62.7,5.3,1008.0,0
2025-04-29,Cairo,Egypt,26.6,26.2,4.0,1017.2,0
2025-04-29,São Paulo,Brazil,23.2,63.5,2.5,1009.2,0
2025-04-29,Toronto,Canada,15.7,80.5,5.0,1007.1,0
2025-04-30,New York,USA,21.7,53.8,4.5,1026.5,0
2025-04-30,London,UK,17.4,72.8,1.9,1016.4,0
2025-04-30,Tokyo,Japan,22.1,50.1,9.0,1012.8,5.7
2025-04-30,Singapore,Singapore,30.4,93.6,2.4,1007.8,0
2025-04-30,Sydney,Australia,20.8,44.3,1.0,1011.6,16.5
2025-04-30,Cairo,Egypt,22.6,40.2,5.0,1009.7,0
2025-04-30,São Paulo,Brazil,25.3,67.1,5.6,1006.0,0
2025-04-30,Toronto,Canada,17.7,55.6,0.9,1009.3,0
2025-05-01,New York,USA,21.2,56.9,7.0,1016.1,0
2025-05-01,London,UK,12.8,87.3,1.7,998.6,0
2025-05-01,Tokyo,Japan,20.8,78.3,5.1,995.1,0
2025-05-01,Singapore,Singapore,36.1,80.8,1.6,1011.3,17.9
2025-05-01,Sydney,Australia,19.9,66.7,4.3,1018.6,0
2025-05-01,Cairo,Egypt,27.3,35.5,8.3,1021.2,0
2025-05-01,São Paulo,Brazil,20.6,72.2,1.7,1013.8,14.9
2025-05-01,Toronto,Canada,20.2,69.0,7.2,1018.0,0
2025-05-02,New York,USA,16.6,55.9,5.8,1006.9,0
2025-05-02,London,UK,12.7,68.8,6.4,1016.4,0
2025-05-02,Tokyo,Japan,24.9,63.1,2.4,1014.7,0
2025-05-02,Singapore,Singapore,23.7,77.0,4.9,1015.3,0
2025-05-02,Sydney,Australia,19.8,50.9,4.1,1017.3,0
2025-05-02,Cairo,Egypt,33.6,41.3,4.4,1024.7,0
2025-05-02,São Paulo,Brazil,21.4,86.6,1.6,1009.1,0
2025-05-02,Toronto,Canada,20.5,54.2,7.3,1009.5,6.5
2025-05-03,New York,USA,22.0,53.2,6.8,1010.0,12.9
2025-05-03,London,UK,17.0,84.6,5.2,1007.9,0
2025-05-03,Tokyo,Japan,21.5,61.7,2.3,1009.8,0
2025-05-03,Singapore,Singapore,31.0,93.9,4.6,992.3,0.6
2025-05-03,Sydney,Australia,18.9,60.2,8.1,1030.5,0
2025-05-03,Cairo,Egypt,30.4,34.9,4.8,1016.3,0
2025-05-03,São Paulo,Brazil,27.0,67.0,0,1018.4,11.2
2025-05-03,Toronto,Canada,23.9,55.4,2.7,1015.6,0
2025-05-04,New York,USA,19.2,62.8,4.0,1011.6,0
2025-05-04,London,UK,13.9,80.0,5.3,1017.5,0
2025-05-04,Tokyo,Japan,28.1,44.1,2.2,1013.2,0
2025-05-04,Singapore,Singapore,23.8,82.4,2.9,1019.6,4.1
2025-05-04,Sydney,Australia,22.4,48.9,6.6,1017.2,0
2025-05-04,Cairo,Egypt,30.1,41.1,7.7,1021.2,0
2025-05-04,São Paulo,Brazil,22.7,74.4,0,1008.0,21.6
2025-05-04,Toronto,Canada,16.4,44.7,4.7,1007.5,14.4
2025-05-05,New York,USA,21.3,62.2,6.1,1018.3,0
2025-05-05,London,UK,11.1,73.2,4.8,1000.5,1.0
2025-05-05,Tokyo,Japan,24.2,71.2,4.4,1014.3,0
2025-05-05,Singapore,Singapore,26.2,90.0,4.6,1005.4,0
2025-05-05,Sydney,Australia,18.5,61.8,0,1027.0,0
2025-05-05,Cairo,Egypt,26.5,37.6,5.1,1014.8,0
2025-05-05,São Paulo,Brazil,20.3,68.0,1.6,1011.9,0
2025-05-05,Toronto,Canada,27.4,60.2,2.2,1011.8,0
2025-05-06,New York,USA,16.6,63.3,4.4,1018.9,0
2025-05-06,London,UK,9.5,82.4,5.7,1007.3,14.2
2025-05-06,Tokyo,Japan,18.5,86.2,8.8,1000.3,0
2025-05-06,Singapore,Singapore,27.8,94.7,1.8,1004.7,0
2025-05-06,Sydney,Australia,23.8,65.2,4.2,1013.6,0
2025-05-06,Cairo,Egypt,30.8,46.0,1.6,1018.9,6.9
2025-05-06,São Paulo,Brazil,21.0,72.1,0,1013.2,0
2025-05-06,Toronto,Canada,21.1,50.5,8.3,1017.3,5.1
2025-05-07,New York,USA,24.4,59.5,3.4,1029.1,0
2025-05-07,London,UK,11.8,83.8,4.5,1014.7,0
2025-05-07,Tokyo,Japan,22.3,77.1,1.8,1005.4,0
2025-05-07,Singapore,Singapore,34.1,93.4,2.1,1001.2,0
2025-05-07,Sydney,Australia,22.7,61.3,2.5,1007.2,0
2025-05-07,Cairo,Egypt,30.2,41.0,3.5,1005.0,0
2025-05-07,São Paulo,Brazil,22.7,71.3,3.0,1009.2,0
2025-05-07,Toronto,Canada,16.8,71.4,6.3,1014.8,10.8
2025-05-08,New York,USA,23.7,59.6,0.8,1019.6,0
2025-05-08,London,UK,12.6,77.8,5.1,1006.7,2.7
2025-05-08,Tokyo,Japan,22.9,71.4,0.8,1010.2,0
2025-05-08,Singapore,Singapore,30.2,86.9,5.5,1007.6,0
2025-05-08,Sydney,Australia,25.1,62.4,3.6,1017.0,0
2025-05-08,Cairo,Egypt,24.9,46.6,8.8,1008.7,0
2025-05-08,São Paulo,Brazil,23.5,69.3,6.2,1015.3,0
2025-05-08,Toronto,Canada,16.0,60.7,4.0,1004.6,2.6
2025-05-09,New York,USA,19.8,62.7,7.1,1014.0,9.2
2025-05-09,London,UK,11.8,89.1,4.5,1011.2,0
2025-05-09,Tokyo,Japan,19.7,77.4,4.8,1009.2,6.5
2025-05-09,Singapore,Singapore,28.9,92.8,3.3,1009.9,0
2025-05-09,Sydney,Australia,23.4,56.1,4.7,1021.3,0
2025-05-09,Cairo,Egypt,36.1,46.0,3.6,1012.4,0
2025-05-09,São Paulo,Brazil,21.5,75.0,1.8,1019.7,0
2025-05-09,Toronto,Canada,21.0,62.6,8.1,1006.5,0
2025-05-10,New York,USA,18.3,63.0,0.7,1016.8,0
2025-05-10,London,UK,15.8,75.3,9.6,1001.0,4.3
2025-05-10,Tokyo,Japan,25.1,69.1,6.1,1007.1,0
2025-05-10,Singapore,Singapore,34.1,74.1,6.8,1006.7,11.4
2025-05-10,Sydney,Australia,18.2,71.8,6.5,1029.1,0
2025-05-10,Cairo,Egypt,33.0,39.4,3.8,1016.0,0
2025-05-10,São Paulo,Brazil,25.2,70.6,1.3,1007.7,0
2025-05-10,Toronto,Canada,21.5,57.5,5.4,1013.7,13.5
2025-05-11,New York,USA,20.5,68.3,5.5,1022.4,0
2025-05-11,London,UK,19.4,68.9,2.8,1010.6,0
2025-05-11,Tokyo,Japan,23.4,69.6,5.4,1016.7,0
2025-05-11,Singapore,Singapore,30.7,67.5,7.8,1015.0,0
2025-05-11,Sydney,Australia,23.0,60.2,0,1009.6,0
2025-05-11,Cairo,Egypt,31.7,43.0,6.9,1003.8,0
2025-05-11,São Paulo,Brazil,19.8,79.2,1.4,1007.9,0
2025-05-11,Toronto,Canada,20.7,66.4,6.9,1004.4,0
2025-05-12,New York,USA,24.3,60.4,5.9,1018.9,0
2025-05-12,London,UK,21.8,73.6,5.5,1010.9,0
2025-05-12,Tokyo,Japan,24.0,68.9,5.8,1018.4,0
2025-05-12,Singapore,Singapore,25.5,90.4,8.6,1008.4,0
2025-05-12,Sydney,Australia,22.0,52.6,5.5,1017.3,0
2025-05-12,Cairo,Egypt,28.5,31.5,4.2,1017.1,0
2025-05-12,São Paulo,Brazil,21.0,61.2,5.0,1011.3,0
2025-05-12,Toronto,Canada,24.3,44.4,9.9,1015.8,5.4
2025-05-13,New York,USA,29.8,45.9,4.2,1006.0,0
2025-05-13,London,UK,17.5,71.1,5.5,1019.5,10.3
2025-05-13,Tokyo,Japan,26.3,61.3,5.3,1014.8,0
2025-05-13,Singapore,Singapore,33.3,78.6,2.9,1004.6,0
2025-05-13,Sydney,Australia,22.3,63.4,5.7,1018.6,0
2025-05-13,Cairo,Egypt,29.6,52.8,1.5,1018.3,0
2025-05-13,São Paulo,Brazil,22.2,80.6,4.0,1020.6,0
2025-05-13,Toronto,Canada,23.2,70.2,5.8,1010.5,2.2
2025-05-14,New York,USA,25.4,64.0,3.8,1016.4,0
2025-05-14,London,UK,18.0,82.7,10.5,1014.3,0
2025-05-14,Tokyo,Japan,24.1,69.5,1.5,1012.2,12.4
2025-05-14,Singapore,Singapore,28.6,99,2.4,1018.6,0
2025-05-14,Sydney,Australia,18.1,60.6,2.1,1009.1,0
2025-05-14,Cairo,Egypt,32.4,32.0,4.9,1018.8,0
2025-05-14,São Paulo,Brazil,25.6,67.9,5.9,1022.9,0
2025-05-14,Toronto,Canada,24.0,62.3,4.1,1016.6,20.5
2025-05-15,New York,USA,26.4,52.2,6.9,1020.1,9.3
2025-05-15,London,UK,14.4,85.6,3.1,1009.1,0
2025-05-15,Tokyo,Japan,28.9,72.4,0,1006.0,11.4
2025-05-15,Singapore,Singapore,28.5,86.0,1.8,1011.9,0
2025-05-15,Sydney,Australia,17.3,57.4,4.2,1017.5,0
2025-05-15,Cairo,Egypt,33.7,33.4,1.4,1007.3,0
2025-05-15,São Paulo,Brazil,22.8,77.6,6.5,1006.9,0
2025-05-15,Toronto,Canada,25.5,47.5,7.0,1020.4,12.2
2025-05-16,New York,USA,21.9,61.8,2.6,1014.4,0
2025-05-16,London,UK,21.4,73.0,7.8,1017.4,13.0
2025-05-16,Tokyo,Japan,25.5,71.1,7.0,1011.7,0
2025-05-16,Singapore,Singapore,33.5,78.5,0.6,1015.0,1.5
2025-05-16,Sydney,Australia,22.8,64.1,7.1,1014.3,0
2025-05-16,Cairo,Egypt,32.8,59.3,6.6,1005.3,0
2025-05-16,São Paulo,Brazil,30.5,76.7,4.1,1004.9,0
2025-05-16,Toronto,Canada,22.4,65.9,2.3,1017.0,0
2025-05-17,New York,USA,27.5,49.2,2.0,1007.4,0
2025-05-17,London,UK,15.2,75.9,10.7,1008.1,0
2025-05-17,Tokyo,Japan,26.1,59.2,6.9,1016.0,0
2025-05-17,Singapore,Singapore,29.1,90.6,5.2,1007.8,0
2025-05-17,Sydney,Australia,24.7,63.3,6.6,1013.3,0
2025-05-17,Cairo,Egypt,31.7,38.5,10.1,1015.7,0
2025-05-17,São Paulo,Brazil,21.2,70.7,1.0,1017.0,0
2025-05-17,Toronto,Canada,26.2,44.7,3.3,1016.0,0
2025-05-18,New York,USA,24.3,60.3,3.7,1011.2,6.7
2025-05-18,London,UK,15.0,88.8,15.2,1007.3,0
2025-05-18,Tokyo,Japan,23.9,63.3,5.2,1015.6,0
2025-05-18,Singapore,Singapore,29.9,79.8,4.1,1004.9,0
2025-05-18,Sydney,Australia,27.1,61.9,5.7,1008.6,0
2025-05-18,Cairo,Egypt,33.0,48.5,2.0,1011.2,0
2025-05-18,São Paulo,Brazil,20.3,87.0,1.8,1011.9,0
2025-05-18,Toronto,Canada,21.5,60.4,3.2,1012.2,0
2025-05-19,New York,USA,28.6,49.1,3.4,1023.7,0
2025-05-19,London,UK,16.4,60.8,2.3,1015.7,0
2025-05-19,Tokyo,Japan,23.5,73.6,2.5,1015.1,9.0
2025-05-19,Singapore,Singapore,29.6,82.6,4.4,1001.3,0
2025-05-19,Sydney,Australia,21.9,77.4,7.0,1011.0,0
2025-05-19,Cairo,Egypt,32.3,33.3,9.2,1019.6,0
2025-05-19,São Paulo,Brazil,23.8,60.6,2.9,1005.2,0
2025-05-19,Toronto,Canada,21.5,42.1,3.0,1035.4,0
2025-05-20,New York,USA,25.4,66.6,2.6,1010.8,18.6
2025-05-20,London,UK,15.2,83.8,6.2,1014.7,0
2025-05-20,Tokyo,Japan,23.3,63.0,2.4,1010.5,0
2025-05-20,Singapore,Singapore,28.2,82.7,0,1008.2,9.3
2025-05-20,Sydney,Australia,25.7,49.3,3.4,1018.0,0
2025-05-20,Cairo,Egypt,26.7,37.7,0.8,1010.6,0
2025-05-20,São Paulo,Brazil,23.9,81.7,5.0,1010.6,0
2025-05-20,Toronto,Canada,20.7,50.8,2.2,1023.6,0
2025-05-21,New York,USA,25.6,60.1,1.2,1012.5,0
2025-05-21,London,UK,20.1,68.2,6.0,1006.7,0
2025-05-21,Tokyo,Japan,25.4,74.0,5.9,1010.6,7.6
2025-05-21,Singapore,Singapore,25.6,85.1,5.2,1004.6,0
2025-05-21,Sydney,Australia,24.2,73.3,3.4,1016.1,0
2025-05-21,Cairo,Egypt,28.8,39.7,5.1,1011.0,0
2025-05-21,São Paulo,Brazil,24.0,86.7,3.3,1023.3,0
2025-05-21,Toronto,Canada,25.0,55.7,9.4,1015.4,0
2025-05-22,New York,USA,27.3,65.9,3.2,1018.0,0
2025-05-22,London,UK,20.7,75.6,4.0,1010.7,0
2025-05-22,Tokyo,Japan,25.4,74.6,4.0,1017.3,0
2025-05-22,Singapore,Singapore,25.4,86.6,0,999.2,0
2025-05-22,Sydney,Australia,26.6,49.0,7.1,1011.4,15.1
2025-05-22,Cairo,Egypt,34.1,35.4,3.6,1019.4,0
2025-05-22,São Paulo,Brazil,24.9,78.7,3.2,1024.3,0
2025-05-22,Toronto,Canada,20.9,60.2,3.3,1021.5,0
2025-05-23,New York,USA,27.5,51.7,5.8,1013.0,0
2025-05-23,London,UK,19.0,79.6,4.8,1014.7,0
2025-05-23,Tokyo,Japan,25.3,72.4,6.8,1014.7,0
2025-05-23,Singapore,Singapore,22.7,96.9,6.5,1012.8,7.5
2025-05-23,Sydney,Australia,26.4,58.0,4.3,1025.2,0
2025-05-23,Cairo,Egypt,33.6,44.5,4.9,1008.3,0
2025-05-23,São Paulo,Brazil,22.3,69.2,0.7,1012.2,0
2025-05-23,Toronto,Canada,26.0,49.8,3.2,1019.8,19.8
2025-05-24,New York,USA,27.1,54.9,5.4,1023.2,0
2025-05-24,London,UK,17.1,74.2,5.6,1011.1,13.6
2025-05-24,Tokyo,Japan,29.7,51.1,7.2,1010.9,0
2025-05-24,Singapore,Singapore,29.4,76.3,6.8,1020.1,9.1
2025-05-24,Sydney,Australia,23.4,58.9,2.5,1013.6,0
2025-05-24,Cairo,Egypt,33.0,48.7,3.2,1016.6,0
2025-05-24,São Paulo,Brazil,20.9,77.4,0,1009.2,0
2025-05-24,Toronto,Canada,26.2,56.5,7.6,1020.5,0
2025-05-25,New York,USA,25.1,58.1,3.9,1015.6,3.3
2025-05-25,London,UK,18.6,75.8,3.8,1004.7,8.3
2025-05-25,Tokyo,Japan,24.9,65.5,4.6,1006.6,0
2025-05-25,Singapore,Singapore,30.5,70.6,1.7,996.6,0
2025-05-25,Sydney,Australia,24.5,62.4,2.4,1018.3,6.9
2025-05-25,Cairo,Egypt,32.8,16.7,4.9,1005.0,0
2025-05-25,São Paulo,Brazil,21.6,85.0,2.7,1021.2,3.5
2025-05-25,Toronto,Canada,25.6,47.8,9.8,1012.0,0
2025-05-26,New York,USA,25.3,52.7,5.5,1014.6,5.6
2025-05-26,London,UK,20.2,63.9,7.0,1006.4,0
2025-05-26,Tokyo,Japan,24.6,50.7,1.9,1019.8,15.9
2025-05-26,Singapore,Singapore,25.6,94.5,1.7,1011.5,9.1
2025-05-26,Sydney,Australia,29.4,59.4,3.0,1014.8,10.9
2025-05-26,Cairo,Egypt,26.9,31.9,2.5,1006.3,0
2025-05-26,São Paulo,Brazil,26.9,77.5,0,1014.4,3.2
2025-05-26,Toronto,Canada,22.7,62.2,6.3,1021.6,0
2025-05-27,New York,USA,23.3,43.6,6.2,1017.1,11.5
2025-05-27,London,UK,18.0,67.6,7.2,1015.3,0
2025-05-27,Tokyo,Japan,31.4,51.5,6.4,1019.2,0
2025-05-27,Singapore,Singapore,27.6,72.2,5.8,1000.2,0
2025-05-27,Sydney,Australia,23.7,64.7,6.8,1015.8,0
2025-05-27,Cairo,Egypt,34.1,36.5,7.3,1015.3,0
2025-05-27,São Paulo,Brazil,28.1,53.6,2.5,1011.1,0
2025-05-27,Toronto,Canada,24.5,67.3,4.5,1024.2,0
2025-05-28,New York,USA,24.9,61.0,5.1,1017.2,0
2025-05-28,London,UK,19.2,80.2,8.8,1014.6,1.2
2025-05-28,Tokyo,Japan,28.8,66.3,4.2,1012.1,0
2025-05-28,Singapore,Singapore,35.9,79.7,0,1015.0,0
2025-05-28,Sydney,Australia,24.0,37.7,2.9,1012.0,0
2025-05-28,Cairo,Egypt,36.8,41.2,3.1,1014.2,0
2025-05-28,São Paulo,Brazil,29.8,69.8,2.1,1014.6,0
2025-05-28,Toronto,Canada,28.0,52.6,7.6,1009.4,0
2025-05-29,New York,USA,30.3,48.8,4.0,1013.4,0
2025-05-29,London,UK,19.6,81.8,4.3,1009.8,0
2025-05-29,Tokyo,Japan,25.3,63.4,2.3,1005.2,0
2025-05-29,Singapore,Singapore,28.8,88.3,4.5,1007.3,0
