tweet_id,created_at,date,hour,weekday,username,platform,country,tweet_text_raw,text_clean,likes,retweets,sentiment_score,sentiment
787245838115920053,2023-04-02 04:18:39,2023-04-02,4,Sunday,andrewlong,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,775.0,292.0,0.0,Neutral
965984905323727377,2023-01-09 11:17:45,2023-01-09,11,Monday,pvega,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,0.0,35.0,-0.5,Negative
473201772433328829,2023-01-31 02:53:31,2023-01-31,2,Tuesday,berrydavid,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,416.0,300.0,-0.5,Negative
467476652680074097,2023-01-31 22:58:59,2023-01-31,22,Tuesday,stevenhernandez,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,432.0,555.0,-0.5,Negative
917814750750314955,2023-03-29 11:12:15,2023-03-29,11,Wednesday,christina07,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,1.0,212.0,0.0,Neutral
793270969586389836,2023-01-12 02:27:06,2023-01-12,2,Thursday,gregoryteresa,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,560.0,567.0,-0.5,Negative
267424924325750761,2023-03-11 21:05:34,2023-03-11,21,Saturday,ruben11,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,922.0,223.0,0.0,Neutral
876971645571338589,2023-04-06 01:33:42,2023-04-06,1,Thursday,lperry,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,238.0,135.0,-0.5,Negative
202015911527516928,2023-04-03 09:11:29,2023-04-03,9,Monday,johnscharles,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,80.0,540.0,0.0,Neutral
434767723376986218,2023-04-18 07:37:27,2023-04-18,7,Tuesday,elivingston,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,853.0,959.0,0.0,Neutral
912752068677451630,2023-04-04 14:30:04,2023-04-04,14,Tuesday,rdurham,Twitter,Unknown,This is the best day ever!,this is the best day ever,166.0,74.0,0.5,Positive
352305865978602139,2023-02-11 20:09:54,2023-02-11,20,Saturday,uwright,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,13.0,337.0,-0.5,Negative
534061763777267335,2023-04-12 02:08:38,2023-04-12,2,Wednesday,perezmark,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,233.0,358.0,-0.5,Negative
684043310668277416,2023-01-20 12:19:27,2023-01-20,12,Friday,jenniferjohnson,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,351.0,912.0,0.0,Neutral
539121077017897047,2023-03-14 06:11:01,2023-03-14,6,Tuesday,williamsrobin,Twitter,Unknown,This is the best day ever!,this is the best day ever,235.0,598.0,0.5,Positive
842534723502391386,2023-02-04 11:19:14,2023-02-04,11,Saturday,tlopez,Twitter,Unknown,This is the best day ever!,this is the best day ever,188.0,323.0,0.5,Positive
454124335020896560,2023-01-03 21:53:21,2023-01-03,21,Tuesday,stephanieschmidt,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,596.0,751.0,-0.5,Negative
489689888982266496,2023-03-31 20:10:44,2023-03-31,20,Friday,phillipsmelissa,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,16.0,879.0,0.0,Neutral
607905996094810389,2023-04-01 04:59:38,2023-04-01,4,Saturday,jeffreyfarrell,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,561.0,659.0,0.0,Neutral
579679913084217778,2023-02-08 10:23:30,2023-02-08,10,Wednesday,reesealejandro,Twitter,Unknown,I love my life!,i love my life,622.0,327.0,0.5,Positive
288974160825209928,2023-01-22 06:31:49,2023-01-22,6,Sunday,gomezbryan,Twitter,Unknown,I'm so upset right now.,i m so upset right now,374.0,630.0,0.0,Neutral
112896178149385247,2023-02-08 08:05:00,2023-02-08,8,Wednesday,russell89,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,114.0,667.0,0.0,Neutral
841022975814276470,2023-04-16 11:06:31,2023-04-16,11,Sunday,serranomegan,Twitter,Unknown,I'm so upset right now.,i m so upset right now,489.0,959.0,0.0,Neutral
319159033677188627,2023-03-03 10:30:59,2023-03-03,10,Friday,wallermichael,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,134.0,176.0,-0.5,Negative
674634465278505036,2023-02-28 20:37:43,2023-02-28,20,Tuesday,murphytina,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,761.0,984.0,0.0,Neutral
270785828092843475,2023-03-01 23:34:22,2023-03-01,23,Wednesday,victor70,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,105.0,208.0,0.0,Neutral
315313443794942846,2023-01-20 06:06:02,2023-01-20,6,Friday,briangarcia,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,905.0,228.0,-0.5,Negative
977840143468603362,2023-04-19 14:39:21,2023-04-19,14,Wednesday,delgadoandrea,Twitter,Unknown,This is the best day ever!,this is the best day ever,736.0,669.0,0.5,Positive
414565603093732996,2023-02-02 08:10:35,2023-02-02,8,Thursday,debra09,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,982.0,654.0,0.0,Neutral
667867729952438095,2023-02-28 11:13:56,2023-02-28,11,Tuesday,rebecca05,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,255.0,716.0,-0.5,Negative
824799084759026897,2023-04-25 04:24:15,2023-04-25,4,Tuesday,kevinthompson,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,255.0,812.0,-0.5,Negative
309018167222604578,2023-01-02 07:59:17,2023-01-02,7,Monday,zacharybryant,Twitter,Unknown,This is the best day ever!,this is the best day ever,956.0,763.0,0.5,Positive
262830474355148672,2023-02-20 02:13:12,2023-02-20,2,Monday,katiewells,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,973.0,1000.0,0.0,Neutral
154448621988984642,2023-01-27 23:52:42,2023-01-27,23,Friday,uroth,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,764.0,830.0,0.0,Neutral
568203622938462994,2023-03-22 22:35:21,2023-03-22,22,Wednesday,jenniferbailey,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,966.0,764.0,-0.5,Negative
144801050270261786,2023-02-20 07:27:20,2023-02-20,7,Monday,brownpatrick,Twitter,Unknown,I'm so upset right now.,i m so upset right now,118.0,782.0,0.0,Neutral
332306771741804499,2023-04-21 13:58:26,2023-04-21,13,Friday,christine54,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,210.0,107.0,-0.5,Negative
201758390889180048,2023-01-06 03:34:54,2023-01-06,3,Friday,ecross,Twitter,Unknown,This is the best day ever!,this is the best day ever,30.0,775.0,0.5,Positive
176110166275158605,2023-02-21 16:33:04,2023-02-21,16,Tuesday,ewhite,Twitter,Unknown,I'm so upset right now.,i m so upset right now,80.0,53.0,0.0,Neutral
587930497657202931,2023-01-12 18:03:51,2023-01-12,18,Thursday,amanda68,Twitter,Unknown,I'm so upset right now.,i m so upset right now,151.0,841.0,0.0,Neutral
428773068082494519,2023-04-06 08:52:23,2023-04-06,8,Thursday,stonekatherine,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,904.0,251.0,0.0,Neutral
950688399334108248,2023-03-03 20:56:33,2023-03-03,20,Friday,olsonmolly,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,660.0,848.0,-0.5,Negative
628930176599979922,2023-01-06 13:41:48,2023-01-06,13,Friday,mjohnson,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,951.0,268.0,-0.5,Negative
496462971671766119,2023-03-23 15:09:15,2023-03-23,15,Thursday,joseph21,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,568.0,282.0,0.0,Neutral
895807233587085132,2023-01-10 21:40:36,2023-01-10,21,Tuesday,cramirez,Twitter,Unknown,This is the best day ever!,this is the best day ever,440.0,159.0,0.5,Positive
753283063549409045,2023-03-22 02:04:39,2023-03-22,2,Wednesday,campbellmichael,Twitter,Unknown,I'm so upset right now.,i m so upset right now,201.0,492.0,0.0,Neutral
505994129528089220,2023-03-09 04:01:30,2023-03-09,4,Thursday,brian63,Twitter,Unknown,I'm so upset right now.,i m so upset right now,727.0,771.0,0.0,Neutral
535459719304495228,2023-01-07 09:15:48,2023-01-07,9,Saturday,kimberlysantiago,Twitter,Unknown,I'm so upset right now.,i m so upset right now,499.0,497.0,0.0,Neutral
309342510079600410,2023-04-16 15:18:05,2023-04-16,15,Sunday,llopez,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,107.0,109.0,0.0,Neutral
972867687416271051,2023-03-22 22:30:38,2023-03-22,22,Wednesday,brucegreene,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,800.0,828.0,-0.5,Negative
387794412340347267,2023-02-20 03:42:40,2023-02-20,3,Monday,ualexander,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,840.0,286.0,-0.5,Negative
483780517542538092,2023-03-12 12:10:05,2023-03-12,12,Sunday,katelynsimmons,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,946.0,443.0,0.0,Neutral
586625216861600601,2023-03-05 00:26:27,2023-03-05,0,Sunday,michael71,Twitter,Unknown,I love my life!,i love my life,659.0,616.0,0.5,Positive
726085754966485493,2023-03-27 21:09:11,2023-03-27,21,Monday,jacobbecker,Twitter,Unknown,I love my life!,i love my life,403.0,598.0,0.5,Positive
283617462363647042,2023-03-23 05:00:37,2023-03-23,5,Thursday,jacobsrachel,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,987.0,823.0,-0.5,Negative
690334642954779021,2023-04-11 01:56:45,2023-04-11,1,Tuesday,kschmidt,Twitter,Unknown,I'm so upset right now.,i m so upset right now,317.0,425.0,0.0,Neutral
996180961746399043,2023-03-12 00:36:27,2023-03-12,0,Sunday,gcollins,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,309.0,625.0,0.0,Neutral
577404189145835897,2023-04-09 23:09:36,2023-04-09,23,Sunday,teresa10,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,687.0,40.0,-0.5,Negative
225531922522163368,2023-01-04 23:28:35,2023-01-04,23,Wednesday,kellerdaniel,Twitter,Unknown,I'm so upset right now.,i m so upset right now,886.0,464.0,0.0,Neutral
345015054176317383,2023-02-14 20:07:00,2023-02-14,20,Tuesday,alexandraallen,Twitter,Unknown,I love my life!,i love my life,263.0,230.0,0.5,Positive
974798840041746394,2023-02-06 02:37:01,2023-02-06,2,Monday,wmartin,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,79.0,33.0,0.0,Neutral
532539542265082558,2023-03-31 02:06:40,2023-03-31,2,Friday,nmartin,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,257.0,555.0,-0.5,Negative
796289410422513300,2023-02-10 20:41:34,2023-02-10,20,Friday,bschaefer,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,712.0,48.0,-0.5,Negative
182640300799169115,2023-01-23 19:49:49,2023-01-23,19,Monday,bruce65,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,119.0,951.0,0.0,Neutral
760513107144471690,2023-02-23 09:52:15,2023-02-23,9,Thursday,tiffany49,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,441.0,795.0,-0.5,Negative
626035981653023468,2023-03-15 16:17:06,2023-03-15,16,Wednesday,jacquelinekirby,Twitter,Unknown,I'm so upset right now.,i m so upset right now,631.0,648.0,0.0,Neutral
752866106761370471,2023-02-26 13:58:42,2023-02-26,13,Sunday,amy09,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,142.0,844.0,0.0,Neutral
750343468824216412,2023-01-17 01:36:55,2023-01-17,1,Tuesday,imiranda,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,555.0,847.0,0.0,Neutral
472554736574834719,2023-03-02 21:43:13,2023-03-02,21,Thursday,steven77,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,940.0,226.0,0.0,Neutral
646154904061032910,2023-01-07 13:56:17,2023-01-07,13,Saturday,dillonwendy,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,277.0,620.0,0.0,Neutral
618445937125068998,2023-03-08 15:09:27,2023-03-08,15,Wednesday,larsontaylor,Twitter,Unknown,I'm so upset right now.,i m so upset right now,776.0,666.0,0.0,Neutral
699080702108679409,2023-02-14 19:21:52,2023-02-14,19,Tuesday,rclark,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,328.0,33.0,0.0,Neutral
139259858103677472,2023-03-16 06:51:33,2023-03-16,6,Thursday,cannonnancy,Twitter,Unknown,This is the best day ever!,this is the best day ever,845.0,183.0,0.5,Positive
868849599349339567,2023-01-09 15:16:40,2023-01-09,15,Monday,rayjessica,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,749.0,114.0,0.0,Neutral
925027607760945678,2023-02-08 22:13:40,2023-02-08,22,Wednesday,rmartin,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,745.0,108.0,0.0,Neutral
484343155130004588,2023-02-05 14:53:38,2023-02-05,14,Sunday,corey56,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,199.0,438.0,-0.5,Negative
176820862543438388,2023-03-11 19:05:34,2023-03-11,19,Saturday,coletheodore,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,876.0,436.0,-0.5,Negative
187759702141580309,2023-03-20 22:54:11,2023-03-20,22,Monday,gloria55,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,50.0,622.0,0.0,Neutral
698209798030019347,2023-04-02 12:27:16,2023-04-02,12,Sunday,patrick63,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,512.0,415.0,-0.5,Negative
429322366264023221,2023-02-23 09:47:39,2023-02-23,9,Thursday,lwright,Twitter,Unknown,I love my life!,i love my life,820.0,821.0,0.5,Positive
502411915108967283,2023-01-12 20:01:26,2023-01-12,20,Thursday,holtkenneth,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,831.0,931.0,-0.5,Negative
748815694815216461,2023-02-03 00:32:24,2023-02-03,0,Friday,cmitchell,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,984.0,828.0,-0.5,Negative
314934540306627546,2023-02-25 12:54:05,2023-02-25,12,Saturday,nlivingston,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,953.0,331.0,-0.5,Negative
670071393562500243,2023-03-07 18:01:26,2023-03-07,18,Tuesday,nathanmartin,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,474.0,303.0,0.0,Neutral
409245141820784223,2023-04-07 23:30:51,2023-04-07,23,Friday,hinesnina,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,724.0,573.0,0.0,Neutral
701625737656915227,2023-01-03 23:51:50,2023-01-03,23,Tuesday,ngregory,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,770.0,836.0,0.0,Neutral
755185641038243639,2023-01-19 03:26:56,2023-01-19,3,Thursday,mark99,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,111.0,978.0,-0.5,Negative
239829419466974782,2023-04-14 15:17:33,2023-04-14,15,Friday,yzimmerman,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,641.0,395.0,0.0,Neutral
848841545434071271,2023-04-03 12:50:08,2023-04-03,12,Monday,jennifer73,Twitter,Unknown,I'm so upset right now.,i m so upset right now,259.0,793.0,0.0,Neutral
106137695623551952,2023-04-05 04:27:17,2023-04-05,4,Wednesday,wendy91,Twitter,Unknown,This is the best day ever!,this is the best day ever,852.0,714.0,0.5,Positive
822827979401882819,2023-01-17 11:03:25,2023-01-17,11,Tuesday,angelawalker,Twitter,Unknown,This is the best day ever!,this is the best day ever,313.0,985.0,0.5,Positive
990204643991764480,2023-04-25 05:15:35,2023-04-25,5,Tuesday,boothjoseph,Twitter,Unknown,I love my life!,i love my life,206.0,166.0,0.5,Positive
923530997478880228,2023-04-15 05:49:38,2023-04-15,5,Saturday,kguzman,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,876.0,838.0,-0.5,Negative
328173610233239477,2023-03-31 22:23:33,2023-03-31,22,Friday,yjones,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,25.0,298.0,-0.5,Negative
693005055374214411,2023-04-07 10:41:28,2023-04-07,10,Friday,erinlucero,Twitter,Unknown,I love my life!,i love my life,527.0,628.0,0.5,Positive
784406900981173154,2023-04-21 11:10:45,2023-04-21,11,Friday,jonesdustin,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,516.0,83.0,0.0,Neutral
123983310240909513,2023-04-20 22:48:43,2023-04-20,22,Thursday,dcox,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,352.0,523.0,-0.5,Negative
989055622962847779,2023-03-28 08:17:35,2023-03-28,8,Tuesday,kristopherhale,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,96.0,587.0,0.0,Neutral
292166194843035990,2023-01-13 13:16:05,2023-01-13,13,Friday,david65,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,518.0,258.0,0.0,Neutral
344223370400056206,2023-01-19 09:03:12,2023-01-19,9,Thursday,bpacheco,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,545.0,269.0,0.0,Neutral
380626539476913910,2023-04-02 23:40:41,2023-04-02,23,Sunday,megan15,Twitter,Unknown,I love my life!,i love my life,577.0,286.0,0.5,Positive
236443952796234610,2023-04-23 09:40:38,2023-04-23,9,Sunday,lorirojas,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,75.0,690.0,-0.5,Negative
630416516762351021,2023-03-03 14:32:45,2023-03-03,14,Friday,robert26,Twitter,Unknown,I'm so upset right now.,i m so upset right now,54.0,629.0,0.0,Neutral
540743707073993900,2023-03-19 14:34:29,2023-03-19,14,Sunday,williamsjohn,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,982.0,591.0,-0.5,Negative
332471519592421652,2023-03-31 14:53:56,2023-03-31,14,Friday,iallen,Twitter,Unknown,This is the best day ever!,this is the best day ever,172.0,226.0,0.5,Positive
971889272655848064,2023-03-08 16:04:38,2023-03-08,16,Wednesday,johnfischer,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,649.0,349.0,0.0,Neutral
332426921643068349,2023-02-02 15:51:32,2023-02-02,15,Thursday,charles88,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,209.0,671.0,-0.5,Negative
314053731347928564,2023-01-27 10:48:04,2023-01-27,10,Friday,christopher95,Twitter,Unknown,I love my life!,i love my life,427.0,397.0,0.5,Positive
307978569182437947,2023-01-04 22:23:38,2023-01-04,22,Wednesday,valencialisa,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,516.0,197.0,-0.5,Negative
207730700047629972,2023-03-28 12:43:35,2023-03-28,12,Tuesday,anabauer,Twitter,Unknown,I love my life!,i love my life,314.0,871.0,0.5,Positive
576473114065004728,2023-01-09 22:26:52,2023-01-09,22,Monday,kmontoya,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,124.0,434.0,0.0,Neutral
526336696376245881,2023-01-25 12:04:02,2023-01-25,12,Wednesday,danieltran,Twitter,Unknown,I'm so upset right now.,i m so upset right now,7.0,397.0,0.0,Neutral
524487420764980602,2023-04-01 19:48:24,2023-04-01,19,Saturday,leelauren,Twitter,Unknown,This is the best day ever!,this is the best day ever,786.0,223.0,0.5,Positive
288861510483391227,2023-01-09 00:15:27,2023-01-09,0,Monday,keithhorn,Twitter,Unknown,This is the best day ever!,this is the best day ever,39.0,375.0,0.5,Positive
397349677622256014,2023-02-03 13:55:21,2023-02-03,13,Friday,christopherfrench,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,836.0,373.0,0.0,Neutral
298797976800628026,2023-01-05 00:20:03,2023-01-05,0,Thursday,gsingleton,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,722.0,74.0,-0.5,Negative
983324148152971747,2023-03-29 16:12:58,2023-03-29,16,Wednesday,richard28,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,988.0,482.0,-0.5,Negative
298441177244182485,2023-03-02 00:34:12,2023-03-02,0,Thursday,maureen30,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,748.0,22.0,0.0,Neutral
917729578557385699,2023-02-07 22:13:37,2023-02-07,22,Tuesday,timothyduncan,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,21.0,310.0,-0.5,Negative
564225126833741178,2023-02-25 13:36:46,2023-02-25,13,Saturday,brianmartinez,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,423.0,757.0,-0.5,Negative
818590365574452602,2023-02-26 13:44:11,2023-02-26,13,Sunday,pstephens,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,410.0,489.0,-0.5,Negative
569957695729104938,2023-02-10 19:06:11,2023-02-10,19,Friday,tramos,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,218.0,52.0,0.0,Neutral
727972566019680158,2023-02-12 20:19:22,2023-02-12,20,Sunday,tiffany79,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,781.0,884.0,-0.5,Negative
256404341775050069,2023-02-19 00:15:59,2023-02-19,0,Sunday,marcus44,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,214.0,342.0,-0.5,Negative
937328069515669676,2023-02-12 07:38:28,2023-02-12,7,Sunday,tscott,Twitter,Unknown,I love my life!,i love my life,460.0,247.0,0.5,Positive
936427445912848063,2023-02-19 12:32:27,2023-02-19,12,Sunday,tcarr,Twitter,Unknown,Going for a walk in the park.,going for a walk in the park,200.0,351.0,0.0,Neutral
881347120315160728,2023-04-04 16:57:07,2023-04-04,16,Tuesday,fbrown,Twitter,Unknown,I love my life!,i love my life,170.0,483.0,0.5,Positive
412439660473780854,2023-01-09 01:39:38,2023-01-09,1,Monday,qphillips,Twitter,Unknown,I'm so upset right now.,i m so upset right now,466.0,24.0,0.0,Neutral
178730150172977699,2023-04-18 19:38:45,2023-04-18,19,Tuesday,grosssandra,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,982.0,621.0,-0.5,Negative
979814024517060413,2023-04-21 16:53:04,2023-04-21,16,Friday,walkerjimmy,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,706.0,997.0,0.0,Neutral
859836797515922281,2023-01-23 15:43:53,2023-01-23,15,Monday,sgraham,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,547.0,946.0,-0.5,Negative
439753231648605732,2023-01-13 02:06:13,2023-01-13,2,Friday,april08,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,895.0,865.0,-0.5,Negative
105706424522462120,2023-03-16 05:39:01,2023-03-16,5,Thursday,cheryljones,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,933.0,925.0,0.0,Neutral
376059509814677292,2023-03-05 04:23:08,2023-03-05,4,Sunday,mollypoole,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,121.0,727.0,-0.5,Negative
940369853472354753,2023-01-29 12:40:30,2023-01-29,12,Sunday,ddavidson,Twitter,Unknown,I love my life!,i love my life,838.0,128.0,0.5,Positive
767830148067710875,2023-01-17 14:00:41,2023-01-17,14,Tuesday,butlershannon,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,700.0,530.0,-0.5,Negative
525500584467451301,2023-01-09 02:40:33,2023-01-09,2,Monday,turnerjohn,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,661.0,401.0,0.0,Neutral
710515626246667138,2023-01-04 09:14:43,2023-01-04,9,Wednesday,floressamuel,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,361.0,317.0,0.0,Neutral
870845059826241078,2023-01-13 03:09:46,2023-01-13,3,Friday,laurabarnes,Twitter,Unknown,This is the best day ever!,this is the best day ever,635.0,164.0,0.5,Positive
813795311327027634,2023-02-19 07:11:18,2023-02-19,7,Sunday,jpalmer,Twitter,Unknown,I'm so upset right now.,i m so upset right now,672.0,534.0,0.0,Neutral
328458397604928881,2023-02-09 14:38:56,2023-02-09,14,Thursday,abigail59,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,389.0,675.0,0.0,Neutral
367727195958508873,2023-01-24 13:53:08,2023-01-24,13,Tuesday,michaeloliver,Twitter,Unknown,This is the best day ever!,this is the best day ever,471.0,890.0,0.5,Positive
834346003868035234,2023-01-21 09:44:29,2023-01-21,9,Saturday,qvaughan,Twitter,Unknown,This is the best day ever!,this is the best day ever,419.0,507.0,0.5,Positive
889365033266556086,2023-01-10 09:48:38,2023-01-10,9,Tuesday,kbaker,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,253.0,404.0,0.0,Neutral
150771989040668291,2023-04-14 02:52:19,2023-04-14,2,Friday,lisa55,Twitter,Unknown,I love my life!,i love my life,753.0,519.0,0.5,Positive
527892533335121486,2023-01-06 01:58:51,2023-01-06,1,Friday,wilsonderrick,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,635.0,598.0,0.0,Neutral
132844067235691391,2023-04-05 18:31:30,2023-04-05,18,Wednesday,pcooper,Twitter,Unknown,I'm so upset right now.,i m so upset right now,169.0,483.0,0.0,Neutral
112447009279801798,2023-04-01 06:01:42,2023-04-01,6,Saturday,chelsea00,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,759.0,114.0,-0.5,Negative
587612823275706397,2023-02-09 09:39:16,2023-02-09,9,Thursday,lelliott,Twitter,Unknown,I hate it when things don't go my way.,i hate it when things don t go my way,738.0,485.0,-0.5,Negative
339150946117194772,2023-04-23 01:20:37,2023-04-23,1,Sunday,edward35,Twitter,Unknown,This is the best day ever!,this is the best day ever,910.0,246.0,0.5,Positive
922268312101299416,2023-04-24 16:38:05,2023-04-24,16,Monday,davidgonzalez,Twitter,Unknown,I'm so upset right now.,i m so upset right now,300.0,324.0,0.0,Neutral
734287670105256131,2023-01-06 05:10:54,2023-01-06,5,Friday,ilindsey,Twitter,Unknown,I'm so upset right now.,i m so upset right now,207.0,498.0,0.0,Neutral
905316403774240396,2023-04-17 09:02:24,2023-04-17,9,Monday,omyers,Twitter,Unknown,Watching a movie tonight.,watching a movie tonight,945.0,637.0,0.0,Neutral
856354043592470762,2023-01-12 20:55:46,2023-01-12,20,Thursday,whitesamantha,Twitter,Unknown,This is the best day ever!,this is the best day ever,583.0,829.0,0.5,Positive
239105780524138461,2023-01-23 23:44:19,2023-01-23,23,Monday,christopher04,Twitter,Unknown,Feeling grateful for my friends and family.,feeling grateful for my friends and family,926.0,462.0,0.0,Neutral
771284773318902907,2023-04-06 16:55:17,2023-04-06,16,Thursday,franklinaudrey,Twitter,Unknown,I'm so upset right now.,i m so upset right now,17.0,46.0,0.0,Neutral
524674899603307999,2023-04-27 11:23:17,2023-04-27,11,Thursday,lisaleonard,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,175.0,284.0,-0.5,Negative
677449678423090954,2023-02-21 07:01:27,2023-02-21,7,Tuesday,sara77,Twitter,Unknown,Just had lunch with a friend.,just had lunch with a friend,422.0,832.0,0.0,Neutral
300674398079720833,2023-03-24 03:44:42,2023-03-24,3,Friday,rfaulkner,Twitter,Unknown,Feeling disappointed in myself.,feeling disappointed in myself,783.0,829.0,-0.5,Negative
